company_name,url,revenue_class
東海カーボン株式会社,http://www.tokaicarbon.co.jp/,C
共英製鋼株式会社,https://www.kyoeisteel.co.jp/,C
カルビー株式会社,https://www.calbee.co.jp,C
トラスコ中山株式会社,http://www.trusco.co.jp,C
京成電鉄株式会社,https://www.keisei.co.jp/,C
アコム株式会社,http://www.acom.co.jp/,C
シナネンホールディングス株式会社,https://sinanengroup.co.jp/,C
シチズン時計株式会社,https://www.citizen.co.jp/,C
株式会社インターネットイニシアティブ,https://www.iij.ad.jp/,C
日本精機株式会社,https://www.nippon-seiki.co.jp/,C
リンテック株式会社,https://www.lintec.co.jp/,C
アークランズ株式会社,https://www.arclands.co.jp/,C
ハウス食品グループ本社株式会社,https://housefoods-group.com/,C
株式会社三井Ｅ＆Ｓ,https://www.mes.co.jp/,C
株式会社オカムラ,https://www.okamura.co.jp/,C
京阪ホールディングス株式会社,http://www.keihan-holdings.co.jp,C
東宝株式会社,https://www.toho.co.jp/,C
リコーリース株式会社,https://www.r-lease.co.jp,C
蝶理株式会社,http://www.chori.co.jp,C
日本電気硝子株式会社,http://www.neg.co.jp,C
株式会社エクセディ,https://www.exedy.com/,C
株式会社パソナグループ,http://www.pasonagroup.co.jp/,C
リョービ株式会社,http://www.ryobi-group.co.jp/,C
ロート製薬株式会社,http://www.rohto.co.jp/,C
ナブテスコ株式会社,http://www.nabtesco.com/,C
北越コーポレーション株式会社,http://www.hokuetsucorp.com/,C
住友ベークライト株式会社,http://www.sumibe.co.jp,C
セイコーグループ株式会社,https://www.seiko.co.jp/,C
株式会社ハイレックスコーポレーション,http://www.hi-lex.co.jp/,C
株式会社　極洋,http://www.kyokuyo.co.jp,C
福山通運株式会社,http://www.fukutsu.co.jp,C
株式会社明電舎,http://www.meidensha.co.jp,C
ArchiTek株式会社,http://www.architek.co.jp/,D
株式会社アークエッジ・スペース,https://arkedgespace.com/,D
株式会社ispace,https://ispace-inc.com/jpn/,D
アイリス株式会社,https://aillis.jp/,D
株式会社I'mbesideyou,https://www.imbesideyou.com/,D
株式会社i-plug,http://i-plug.co.jp/,D
iHeart Japan株式会社,http://www.iheartjapan.jp/,D
AGRIST株式会社,https://agrist.com/,D
akippa株式会社,https://akippa.co.jp/,D
株式会社アクセルスペース,https://www.axelspace.com/,D
株式会社アジラ,https://www.asilla.jp/,D
株式会社Ashirase,https://www.ashirase.com/,D
アスエネ株式会社,https://earthene.com/corporate/,D
株式会社アストロスケール,http://astroscale.com/,D
UPWARD株式会社,https://www.upward.jp/,D
株式会社aba,https://www.aba-lab.com/,D
avatarin株式会社,https://about.avatarin.com/,D
株式会社ABEJA,https://abejainc.com/ja/,D
株式会社アルム,https://www.allm.net/,D
アルム株式会社,https://arumcode.com/,D
株式会社アラヤ,http://www.araya.org/,D
株式会社Alivas,https://www.alivas.co.jp/,D
株式会社アンドパッド,https://andpad.co.jp/,D
AlpacaJapan株式会社,https://www.alpaca.ai/ja/index.html,D
株式会社アロマジョイン,https://aromajoin.com/,D
EF Polymer株式会社,https://efpolymer.jp/,D
株式会社イクスフォレストセラピューティクス,https://www.xforestx.com/jp,D
Idein株式会社,https://idein.jp/,D
株式会社イノカ,https://corp.innoqua.jp/,D
Inagora株式会社,https://www.inagora.com/,D
InstaVR株式会社,http://instavr.co.jp/,D
株式会社インターホールディングス,https://www.inter-hs.com/,D
インスタリム株式会社,https://ja.instalimb.com/,D
株式会社Integral Geometry Science,https://www.igs-group.com/,D
株式会社インフォステラ,https://infostellar.net/infostellar-jp,D
株式会社ウーオ,https://uuuo.co.jp/,D
WOTA株式会社,https://wota.co.jp/,D
株式会社unerry,https://www.unerry.co.jp/,D
WHILL株式会社,https://whill.jp/,D
株式会社エアロネクスト,https://aeronext.co.jp/,D
株式会社エイシング,https://aising.jp/,D
AIメディカルサービス,https://www.ai-ms.com/,D
エーアイシルク株式会社,http://www.ai-silk.com/,D
株式会社ALE,http://star-ale.com/,D
エイターリンク株式会社,https://aeterlink.com/,D
株式会社エネコートテクノロジーズ,https://www.enecoat.com/,D
株式会社エマルションフローテクノロジーズ,https://emulsion-flow.tech/,D
株式会社Eco-Pork,https://www.eco-pork.com/,D
株式会社エクサウィザーズ,https://exawizards.com/,D
エルピクセル株式会社,https://lpixel.net/,D
エレファンテック株式会社,https://www.elephantech.co.jp/,D
株式会社ElevationSpace,https://elevation-space.com/,D
株式会社ELEMENTS,https://elementsinc.jp/,D
株式会社Empath,https://webempath.com/,D
大熊ダイヤモンドデバイス株式会社,https://ookuma-dd.com/,D
株式会社O:(オー),https://o-inc.jp/,D
株式会社Orbital Lasers,https://www.orbitallasers.com/,D
株式会社お金のデザイン,https://www.money-design.com/,D
株式会社オプティマインド,https://www.optimind.tech/,D
株式会社オレンジ,https://orange.inc/ja,D
株式会社カウリス,https://caulis.jp/,D
キャディ株式会社,https://corp.caddi.jp/,D
株式会社カケハシ,https://www.kakehashi.life/,D
株式会社 KabuK Style（カブクスタイル）,https://kabuk.com/,D
GITAI Japan株式会社,https://gitai.tech/,D
KAPOK JAPAN株式会社,https://kapok-japan.com/,D
株式会社キュア・アップ,https://cureapp.co.jp/,D
株式会社QPS研究所,https://i-qps.net/,D
株式会社Kyulux,https://www.kyulux.com/,D
京都フュージョニアリング株式会社,https://kyotofusioneering.com/,D
株式会社クアンド,https://www.quando.jp/,D
株式会社クラウドワークス,https://crowdworks.co.jp/,D
株式会社Cradle,https://cradle.care/,D
株式会社グラファー,https://graffer.jp/,D
クレジットエンジン・グループ株式会社,https://group.creditengine.jp/,D
株式会社Closer,https://close-r.com/,D
Global Vascular株式会社,https://www.g-vasc.com/,D
GROOVE X株式会社,https://groove-x.com/,D
建ロボテック株式会社,https://kenrobo-tech.com/,D
Global Mobility Service 株式会社,https://www.global-mobility-service.com/,D
CoreTissue BioEngineering株式会社,https://www.coretissue.com/,D
株式会社 Cogent Labs,https://www.cogent.co.jp/ja/,D
ココアモーターズ株式会社,https://www.cocoamotors.com/top-jp,D
Kotozna株式会社,http://kotozna.com/,D
五常・アンド・カンパニー株式会社,https://gojo.co/,D
コネクテックジャパン株式会社,http://www.connectec-japan.com/,D
コネクテッドロボティクス株式会社,https://connected-robotics.com/,D
コミューン株式会社,https://communeinc.com/ja,D
株式会社Thermalytica,https://www.thermalytica.com/,D
CYBERDYNE株式会社,https://www.cyberdyne.jp/,D
Sakana AI株式会社,https://sakana.ai/,D
株式会社坂ノ途中,https://www.on-the-slope.com/,D
C Channel株式会社,https://corp.cchan.tv/,D
株式会社サイフューズ,https://www.cyfusebio.com/,D
Sansan株式会社,https://jp.corp-sansan.com/,D
サグリ株式会社,https://sagri.tokyo/,D
サイマックス株式会社,https://symax.jp/,D
株式会社SUN METALON,https://sunmetalon.com/jp,D
